Version	ID	Parent	AbInit	AED	Coverage	Integrity	Unique
r11	PdomMRNAr1.1-03699.1	PdomGene03699	augustus	0.10	1	0.92	no
r11	PdomMRNAr1.1-03700.1	PdomGene03700	augustus	0.26	1	0.9	no
r11	PdomMRNAr1.1-03701.1	PdomGene03701	augustus	0.28	1	0.9	no
r11	PdomMRNAr1.1-03702.1	PdomGene03702	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-03703.1	PdomGene03703	augustus	0.00	0.44	0.78	no
r11	PdomMRNAr1.1-03704.1	PdomGene03704	augustus	0.04	1	0.97	no
r11	PdomMRNAr1.1-03705.1	PdomGene03705	augustus	0.08	0.93	0.85	no
r11	PdomMRNAr1.1-03706.1	PdomGene03706	augustus	0.07	0.97	0.74	no
r11	PdomMRNAr1.1-03707.1	PdomGene03707	snap	0.06	0.11	0.03	no
r11	PdomMRNAr1.1-03708.1	PdomGene03708	snap	0.10	0	0	no
r11	PdomMRNAr1.1-03709.1	PdomGene03709	augustus	0.05	0	0	no
r11	PdomMRNAr1.1-03710.1	PdomGene03710	augustus	0.12	0	0	yes
r11	PdomMRNAr1.1-03711.1	PdomGene03711	genemark	0.15	1	0.98	no
r11	PdomMRNAr1.1-03712.1	PdomGene03712	augustus	0.11	1	0.97	no
r11	PdomMRNAr1.1-03712.2	PdomGene03712	augustus	0.26	1	0.97	no
r11	PdomMRNAr1.1-03713.1	PdomGene03713	augustus	0.15	0.71	0.82	no
r11	PdomMRNAr1.1-03714.1	PdomGene03714	snap	0.18	1	0.68	no
r11	PdomMRNAr1.1-03715.1	PdomGene03715	snap	0.27	0.86	0.79	no
r11	PdomMRNAr1.1-03716.1	PdomGene03716	snap	0.19	1	0.75	no
r11	PdomMRNAr1.1-03717.1	PdomGene03717	augustus	0.35	1	0.95	no
r11	PdomMRNAr1.1-03718.1	PdomGene03718	genemark	0.39	0.99	0.95	no
r11	PdomMRNAr1.1-03719.1	PdomGene03719	augustus	0.20	0.62	0.49	no
r11	PdomMRNAr1.1-03720.1	PdomGene03720	augustus	0.44	0.99	0.95	no
r11	PdomMRNAr1.1-03721.1	PdomGene03721	augustus	0.45	1	0.9	no
r11	PdomMRNAr1.1-03722.1	PdomGene03722	snap	0.64	0	0	no
r11	PdomMRNAr1.1-03723.1	PdomGene03723	snap	0.65	1	0.3	no
r11	PdomMRNAr1.1-03724.1	PdomGene03724	genemark	0.62	0.79	0.65	no
r11	PdomMRNAr1.1-03725.1	PdomGene03725	snap	0.47	0.92	0.28	no
r11	PdomMRNAr1.1-03726.1	PdomGene03726	augustus	0.00	0.94	0.98	yes
r11	PdomMRNAr1.1-03727.1	PdomGene03727	augustus	0.00	1	0.98	yes
r11	PdomMRNAr1.1-03728.1	PdomGene03728	augustus	0.08	1	0.67	no
r11	PdomMRNAr1.1-03729.1	PdomGene03729	augustus	0.06	0.92	0.52	no
r11	PdomMRNAr1.1-03730.1	PdomGene03730	augustus	0.00	0.27	0.17	no
r11	PdomMRNAr1.1-03731.1	PdomGene03731	augustus	0.03	0.24	0.07	no
r11	PdomMRNAr1.1-03732.1	PdomGene03732	augustus	0.12	1.02	0.91	no
r11	PdomMRNAr1.1-03733.1	PdomGene03733	augustus	0.24	0.36	0.21	no
r11	PdomMRNAr1.1-03734.1	PdomGene03734	augustus	0.05	0.8	0.64	no
r11	PdomMRNAr1.1-03735.1	PdomGene03735	augustus	0.02	1	0.9	no
r11	PdomMRNAr1.1-03736.1	PdomGene03736	genemark	0.04	1	0.92	no
r11	PdomMRNAr1.1-03737.1	PdomGene03737	genemark	0.09	1	1	no
r11	PdomMRNAr1.1-03738.1	PdomGene03738	augustus	0.02	1	0.97	no
r11	PdomMRNAr1.1-03739.1	PdomGene03739	augustus	0.06	1	0.91	no
r11	PdomMRNAr1.1-03740.1	PdomGene03740	augustus	0.12	1	0.9	no
r11	PdomMRNAr1.1-03741.1	PdomGene03741	augustus	0.15	1	0.54	no
r11	PdomMRNAr1.1-03742.1	PdomGene03742	augustus	0.09	1	0.9	no
r11	PdomMRNAr1.1-03743.1	PdomGene03743	augustus	0.12	0.93	0.91	no
r11	PdomMRNAr1.1-03744.1	PdomGene03744	augustus	0.16	1	0.9	no
r11	PdomMRNAr1.1-03745.1	PdomGene03745	snap	0.25	1	0.99	no
r11	PdomMRNAr1.1-03746.1	PdomGene03746	augustus	0.26	1	0.9	no
r11	PdomMRNAr1.1-03747.1	PdomGene03747	augustus	0.35	1	0.9	no
r11	PdomMRNAr1.1-03748.1	PdomGene03748	genemark	0.22	0.99	0.92	no
r11	PdomMRNAr1.1-03749.1	PdomGene03749	augustus	0.30	1	1	no
r11	PdomMRNAr1.1-03750.1	PdomGene03750	augustus	0.45	1	0.93	no
r11	PdomMRNAr1.1-03751.1	PdomGene03751	augustus	0.01	0.99	1	no
r11	PdomMRNAr1.1-03752.1	PdomGene03752	snap	0.04	0.99	0.87	no
r11	PdomMRNAr1.1-03753.1	PdomGene03753	augustus	0.04	1	1	no
r11	PdomMRNAr1.1-03754.1	PdomGene03754	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-03755.1	PdomGene03755	augustus	0.09	1	0.98	no
r11	PdomMRNAr1.1-03756.1	PdomGene03756	augustus	0.14	1	0.94	no
r11	PdomMRNAr1.1-03757.1	PdomGene03757	snap	0.13	0.85	0.69	no
r11	PdomMRNAr1.1-03758.1	PdomGene03758	snap	0.11	0.97	0.89	no
r11	PdomMRNAr1.1-03759.1	PdomGene03759	augustus	0.17	1	0.9	no
r11	PdomMRNAr1.1-03760.1	PdomGene03760	augustus	0.13	1.01	1	no
r11	PdomMRNAr1.1-03761.1	PdomGene03761	augustus	0.00	1	0.95	no
r11	PdomMRNAr1.1-03762.1	PdomGene03762	augustus	0.29	1	1	no
r11	PdomMRNAr1.1-03763.1	PdomGene03763	genemark	0.19	1	0.66	no
r11	PdomMRNAr1.1-03764.1	PdomGene03764	augustus	0.24	0.96	0.99	no
r11	PdomMRNAr1.1-03765.1	PdomGene03765	augustus	0.36	1	1	no
r11	PdomMRNAr1.1-03766.1	PdomGene03766	snap	0.39	1	0.3	yes
r11	PdomMRNAr1.1-03767.1	PdomGene03767	snap	0.31	1	0.9	no
r11	PdomMRNAr1.1-03767.2	PdomGene03767	snap	0.32	1	0.9	no
r11	PdomMRNAr1.1-03768.1	PdomGene03768	genemark	0.07	0.06	0.02	no
r11	PdomMRNAr1.1-03769.1	PdomGene03769	augustus	0.29	0.29	0.09	no
r11	PdomMRNAr1.1-03770.1	PdomGene03770	snap	0.60	0.55	0.16	no
r11	PdomMRNAr1.1-03771.1	PdomGene03771	genemark	0.03	0.47	0.14	no
r11	PdomMRNAr1.1-03772.1	PdomGene03772	snap	0.68	0.74	0.22	no
r11	PdomMRNAr1.1-03773.1	PdomGene03773	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-03774.1	PdomGene03774	augustus	0.05	1.19	1.04	no
r11	PdomMRNAr1.1-03775.1	PdomGene03775	augustus	0.00	1	1	no
r11	PdomMRNAr1.1-03776.1	PdomGene03776	augustus	0.04	0.97	0.94	no
r11	PdomMRNAr1.1-03777.1	PdomGene03777	genemark	0.09	0	0	no
r11	PdomMRNAr1.1-03778.1	PdomGene03778	augustus	0.00	1	0.95	no
r11	PdomMRNAr1.1-03779.1	PdomGene03779	snap	0.60	1	0.64	no
r11	PdomMRNAr1.1-03779.2	PdomGene03779	snap	0.06	1	0.64	no
r11	PdomMRNAr1.1-03780.1	PdomGene03780	augustus	0.22	1	1	no
r11	PdomMRNAr1.1-03781.1	PdomGene03781	snap	0.12	0.85	0.35	no
r11	PdomMRNAr1.1-03781.2	PdomGene03781	snap	0.42	0.85	0.35	no
r11	PdomMRNAr1.1-03782.1	PdomGene03782	augustus	0.38	1	0.35	no
r11	PdomMRNAr1.1-03783.1	PdomGene03783	augustus	0.37	1	1	no
r11	PdomMRNAr1.1-03784.1	PdomGene03784	augustus	0.46	1	0.98	no
r11	PdomMRNAr1.1-03785.1	PdomGene03785	snap	0.51	0	0	no
r11	PdomMRNAr1.1-03786.1	PdomGene03786	snap	0.68	1	0.31	no
r11	PdomMRNAr1.1-03787.1	PdomGene03787	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-03788.1	PdomGene03788	augustus	0.01	1	0.9	no
r11	PdomMRNAr1.1-03789.1	PdomGene03789	augustus	0.08	0.99	0.93	no
r11	PdomMRNAr1.1-03790.1	PdomGene03790	snap	0.07	0.62	0.32	no
r11	PdomMRNAr1.1-03791.1	PdomGene03791	augustus	0.09	0.93	0.97	no
r11	PdomMRNAr1.1-03792.1	PdomGene03792	augustus	0.09	1	0.72	no
r11	PdomMRNAr1.1-03793.1	PdomGene03793	augustus	0.34	1.07	0.92	no
r11	PdomMRNAr1.1-03794.1	PdomGene03794	augustus	0.32	0.99	0.99	no
r11	PdomMRNAr1.1-03795.1	PdomGene03795	augustus	0.30	1	1	no
r11	PdomMRNAr1.1-03796.1	PdomGene03796	augustus	0.38	0.8	0.57	no
r11	PdomMRNAr1.1-03797.1	PdomGene03797	augustus	0.59	1	0.3	no
r11	PdomMRNAr1.1-03798.1	PdomGene03798	augustus	0.00	1.02	1	no
r11	PdomMRNAr1.1-03799.1	PdomGene03799	augustus	0.00	1	0.88	no
r11	PdomMRNAr1.1-03800.1	PdomGene03800	augustus	0.01	1.01	1	no
r11	PdomMRNAr1.1-03801.1	PdomGene03801	augustus	0.03	0.99	0.99	no
r11	PdomMRNAr1.1-03802.1	PdomGene03802	augustus	0.03	1	0.9	no
r11	PdomMRNAr1.1-03803.1	PdomGene03803	augustus	0.03	0.85	0.85	no
r11	PdomMRNAr1.1-03804.1	PdomGene03804	augustus	0.03	0.99	1	no
r11	PdomMRNAr1.1-03805.1	PdomGene03805	genemark	0.11	1.01	0.88	no
r11	PdomMRNAr1.1-03806.1	PdomGene03806	genemark	0.14	0.96	0.59	no
r11	PdomMRNAr1.1-03807.1	PdomGene03807	augustus	0.12	1	0.95	no
r11	PdomMRNAr1.1-03808.1	PdomGene03808	augustus	0.13	1	0.85	no
r11	PdomMRNAr1.1-03809.1	PdomGene03809	augustus	0.16	0.38	0.48	no
r11	PdomMRNAr1.1-03810.1	PdomGene03810	augustus	0.15	0.95	0.93	no
r11	PdomMRNAr1.1-03811.1	PdomGene03811	genemark	0.23	0.98	0.93	no
r11	PdomMRNAr1.1-03812.1	PdomGene03812	augustus	0.14	1	0.9	no
r11	PdomMRNAr1.1-03813.1	PdomGene03813	augustus	0.18	0.95	0.86	no
r11	PdomMRNAr1.1-03814.1	PdomGene03814	snap	0.28	0.99	0.62	no
r11	PdomMRNAr1.1-03814.2	PdomGene03814	snap	0.50	0.99	0.62	no
r11	PdomMRNAr1.1-03815.1	PdomGene03815	snap	0.21	0.6	0.58	no
r11	PdomMRNAr1.1-03816.1	PdomGene03816	snap	0.37	1	0.8	no
r11	PdomMRNAr1.1-03817.1	PdomGene03817	augustus	0.23	0.65	0.56	no
r11	PdomMRNAr1.1-03818.1	PdomGene03818	augustus	0.04	1	0.85	no
r11	PdomMRNAr1.1-03819.1	PdomGene03819	augustus	0.06	1	1	no
r11	PdomMRNAr1.1-03820.1	PdomGene03820	augustus	0.07	1	0.97	no
r11	PdomMRNAr1.1-03821.1	PdomGene03821	augustus	0.00	0.99	0.99	no
r11	PdomMRNAr1.1-03822.1	PdomGene03822	augustus	0.08	0.97	0.89	no
r11	PdomMRNAr1.1-03823.1	PdomGene03823	augustus	0.08	0.99	0.94	no
r11	PdomMRNAr1.1-03824.1	PdomGene03824	augustus	0.12	0.82	0.71	no
r11	PdomMRNAr1.1-03825.1	PdomGene03825	snap	0.17	0.02	0.05	no
r11	PdomMRNAr1.1-03826.1	PdomGene03826	augustus	0.19	1	1	no
r11	PdomMRNAr1.1-03827.1	PdomGene03827	snap	0.12	0.97	0.74	no
r11	PdomMRNAr1.1-03828.1	PdomGene03828	snap	0.20	1	0.79	no
r11	PdomMRNAr1.1-03829.1	PdomGene03829	genemark	0.20	1	0.88	no
r11	PdomMRNAr1.1-03830.1	PdomGene03830	snap	0.25	1.01	0.78	no
r11	PdomMRNAr1.1-03831.1	PdomGene03831	augustus	0.24	1	0.97	no
r11	PdomMRNAr1.1-03832.1	PdomGene03832	augustus	0.15	1	0.81	no
r11	PdomMRNAr1.1-03833.1	PdomGene03833	genemark	0.27	1	0.75	no
r11	PdomMRNAr1.1-03834.1	PdomGene03834	augustus	0.33	1	0.9	no
r11	PdomMRNAr1.1-03835.1	PdomGene03835	augustus	0.15	0.18	0.1	no
r11	PdomMRNAr1.1-03836.1	PdomGene03836	augustus	0.38	1.08	0.93	no
r11	PdomMRNAr1.1-03837.1	PdomGene03837	genemark	0.45	0	0	yes
r11	PdomMRNAr1.1-03838.1	PdomGene03838	snap	0.18	0.86	0.54	no
r11	PdomMRNAr1.1-03839.1	PdomGene03839	snap	0.59	0.57	0.17	no
r11	PdomMRNAr1.1-03840.1	PdomGene03840	augustus	0.17	1	0.9	no
r11	PdomMRNAr1.1-03841.1	PdomGene03841	snap	0.35	1	0.9	no
r11	PdomMRNAr1.1-03842.1	PdomGene03842	snap	0.71	0	0	yes
r11	PdomMRNAr1.1-03843.1	PdomGene03843	genemark	0.71	1	0.3	no
r11	PdomMRNAr1.1-03844.1	PdomGene03844	augustus	0.00	0.98	0.99	no
r11	PdomMRNAr1.1-03845.1	PdomGene03845	augustus	0.05	1	1	no
r11	PdomMRNAr1.1-03846.1	PdomGene03846	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-03847.1	PdomGene03847	genemark	0.08	0	0	no
r11	PdomMRNAr1.1-03848.1	PdomGene03848	genemark	0.12	1	0.32	no
r11	PdomMRNAr1.1-03849.1	PdomGene03849	snap	0.21	0.96	0.7	no
r11	PdomMRNAr1.1-03850.1	PdomGene03850	snap	0.10	0.99	0.7	no
r11	PdomMRNAr1.1-03851.1	PdomGene03851	augustus	0.33	1	0.9	no
r11	PdomMRNAr1.1-03852.1	PdomGene03852	augustus	0.38	1.21	1.06	no
r11	PdomMRNAr1.1-03853.1	PdomGene03853	snap	0.41	1.89	0.62	no
r11	PdomMRNAr1.1-03854.1	PdomGene03854	snap	0.52	0.61	0.23	yes
r11	PdomMRNAr1.1-03855.1	PdomGene03855	augustus	0.65	0.15	0.05	no
r11	PdomMRNAr1.1-03856.1	PdomGene03856	snap	0.90	0.33	0.1	no
r11	PdomMRNAr1.1-03857.1	PdomGene03857	augustus	0.02	0	0	no
r11	PdomMRNAr1.1-03858.1	PdomGene03858	augustus	0.04	1	0.35	yes
r11	PdomMRNAr1.1-03859.1	PdomGene03859	augustus	0.07	0.02	0.11	no
r11	PdomMRNAr1.1-03860.1	PdomGene03860	augustus	0.13	1	0.89	no
r11	PdomMRNAr1.1-03861.1	PdomGene03861	snap	0.26	0.99	0.84	no
r11	PdomMRNAr1.1-03862.1	PdomGene03862	snap	0.18	1.42	0.75	no
r11	PdomMRNAr1.1-03863.1	PdomGene03863	augustus	0.23	0.99	0.85	no
r11	PdomMRNAr1.1-03864.1	PdomGene03864	augustus	0.34	0.8	0.25	no
r11	PdomMRNAr1.1-03865.1	PdomGene03865	augustus	0.09	0.33	0.1	yes
r11	PdomMRNAr1.1-03866.1	PdomGene03866	snap	0.19	0.09	0.03	no
r11	PdomMRNAr1.1-03867.1	PdomGene03867	genemark	0.46	1	0.72	no
r11	PdomMRNAr1.1-03868.1	PdomGene03868	snap	0.51	0.96	0.53	no
r11	PdomMRNAr1.1-03869.1	PdomGene03869	snap	0.52	1	0.3	no
r11	PdomMRNAr1.1-03870.1	PdomGene03870	augustus	0.54	1	0.95	no
r11	PdomMRNAr1.1-03871.1	PdomGene03871	snap	0.67	0.84	0.37	no
r11	PdomMRNAr1.1-03872.1	PdomGene03872	augustus	0.02	1.09	1.02	no
r11	PdomMRNAr1.1-03873.1	PdomGene03873	augustus	0.00	1	1	no
r11	PdomMRNAr1.1-03874.1	PdomGene03874	augustus	0.05	1	1	no
r11	PdomMRNAr1.1-03875.1	PdomGene03875	augustus	0.06	1.02	0.97	no
r11	PdomMRNAr1.1-03876.1	PdomGene03876	augustus	0.08	1	0.43	no
r11	PdomMRNAr1.1-03877.1	PdomGene03877	augustus	0.15	0.96	0.74	no
r11	PdomMRNAr1.1-03878.1	PdomGene03878	augustus	0.17	1.02	0.64	no
r11	PdomMRNAr1.1-03879.1	PdomGene03879	augustus	0.16	1.01	0.88	no
r11	PdomMRNAr1.1-03880.1	PdomGene03880	snap	0.24	0.91	0.78	no
r11	PdomMRNAr1.1-03881.1	PdomGene03881	genemark	0.27	0.1	0.03	no
r11	PdomMRNAr1.1-03882.1	PdomGene03882	augustus	0.30	0.2	0.26	yes
r11	PdomMRNAr1.1-03883.1	PdomGene03883	augustus	0.33	1.53	1.16	no
r11	PdomMRNAr1.1-03884.1	PdomGene03884	snap	0.51	1	0.3	yes
r11	PdomMRNAr1.1-03885.1	PdomGene03885	snap	0.00	1	0.96	no
r11	PdomMRNAr1.1-03886.1	PdomGene03886	genemark	0.03	1	1	no
r11	PdomMRNAr1.1-03887.1	PdomGene03887	snap	0.02	0.99	0.66	no
r11	PdomMRNAr1.1-03888.1	PdomGene03888	augustus	0.03	1	0.97	no
r11	PdomMRNAr1.1-03889.1	PdomGene03889	augustus	0.04	1	1	no
r11	PdomMRNAr1.1-03890.1	PdomGene03890	augustus	0.00	1.02	0.99	no
r11	PdomMRNAr1.1-03891.1	PdomGene03891	genemark	0.10	1	0.9	no
r11	PdomMRNAr1.1-03892.1	PdomGene03892	augustus	0.21	1	1	no
r11	PdomMRNAr1.1-03893.1	PdomGene03893	augustus	0.23	1	1	no
r11	PdomMRNAr1.1-03894.1	PdomGene03894	augustus	0.11	1	0.93	no
r11	PdomMRNAr1.1-03895.1	PdomGene03895	augustus	0.25	0.99	0.74	no
r11	PdomMRNAr1.1-03896.1	PdomGene03896	augustus	0.37	1	0.97	no
r11	PdomMRNAr1.1-03897.1	PdomGene03897	snap	0.34	1	0.96	no
r11	PdomMRNAr1.1-03898.1	PdomGene03898	snap	0.10	0.95	0.74	no
r11	PdomMRNAr1.1-03899.1	PdomGene03899	augustus	0.00	0.92	0.97	no
r11	PdomMRNAr1.1-03900.1	PdomGene03900	augustus	0.00	1	0.8	no
r11	PdomMRNAr1.1-03901.1	PdomGene03901	augustus	0.09	1	1	no
r11	PdomMRNAr1.1-03902.1	PdomGene03902	augustus	0.02	0.97	0.99	no
r11	PdomMRNAr1.1-03903.1	PdomGene03903	augustus	0.04	1	1	no
r11	PdomMRNAr1.1-03904.1	PdomGene03904	augustus	0.15	1	0.91	no
r11	PdomMRNAr1.1-03905.1	PdomGene03905	genemark	0.08	0.92	0.9	no
r11	PdomMRNAr1.1-03906.1	PdomGene03906	augustus	0.09	0.99	0.89	no
r11	PdomMRNAr1.1-03907.1	PdomGene03907	augustus	0.17	0.99	0.89	no
r11	PdomMRNAr1.1-03908.1	PdomGene03908	augustus	0.22	1	0.8	no
r11	PdomMRNAr1.1-03909.1	PdomGene03909	snap	0.71	0.44	0.13	no
r11	PdomMRNAr1.1-03910.1	PdomGene03910	augustus	0.00	0.99	0.96	no
r11	PdomMRNAr1.1-03911.1	PdomGene03911	augustus	0.04	1	0.95	no
r11	PdomMRNAr1.1-03912.1	PdomGene03912	augustus	0.05	0.98	0.95	no
r11	PdomMRNAr1.1-03913.1	PdomGene03913	augustus	0.06	0.98	0.96	no
r11	PdomMRNAr1.1-03914.1	PdomGene03914	augustus	0.03	1.03	0.51	yes
r11	PdomMRNAr1.1-03915.1	PdomGene03915	snap	0.04	0.98	0.86	no
r11	PdomMRNAr1.1-03916.1	PdomGene03916	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-03917.1	PdomGene03917	augustus	0.11	0.98	0.8	no
r11	PdomMRNAr1.1-03918.1	PdomGene03918	augustus	0.14	0.99	0.91	no
r11	PdomMRNAr1.1-03919.1	PdomGene03919	snap	0.12	1	0.88	no
r11	PdomMRNAr1.1-03920.1	PdomGene03920	augustus	0.64	0.55	0.51	no
r11	PdomMRNAr1.1-03921.1	PdomGene03921	snap	0.00	1	1	no
r11	PdomMRNAr1.1-03922.1	PdomGene03922	augustus	0.03	0.06	0.11	no
r11	PdomMRNAr1.1-03923.1	PdomGene03923	augustus	0.10	0.98	0.82	no
r11	PdomMRNAr1.1-03924.1	PdomGene03924	augustus	0.05	1	0.9	no
r11	PdomMRNAr1.1-03925.1	PdomGene03925	snap	0.18	0.92	0.48	no
r11	PdomMRNAr1.1-03926.1	PdomGene03926	snap	0.22	0.98	0.98	no
r11	PdomMRNAr1.1-03927.1	PdomGene03927	augustus	0.07	1	0.5	no
r11	PdomMRNAr1.1-03928.1	PdomGene03928	snap	0.48	0.94	0.4	no
r11	PdomMRNAr1.1-03929.1	PdomGene03929	snap	0.63	0	0	yes
r11	PdomMRNAr1.1-03930.1	PdomGene03930	augustus	0.00	0	0	no
r11	PdomMRNAr1.1-03931.1	PdomGene03931	augustus	0.00	1	1	no
r11	PdomMRNAr1.1-03932.1	PdomGene03932	genemark	0.02	1	1	no
r11	PdomMRNAr1.1-03933.1	PdomGene03933	snap	0.09	1	0.98	no
r11	PdomMRNAr1.1-03934.1	PdomGene03934	augustus	0.11	0.98	0.89	no
r11	PdomMRNAr1.1-03935.1	PdomGene03935	augustus	0.18	0.96	0.93	no
r11	PdomMRNAr1.1-03936.1	PdomGene03936	augustus	0.10	0.95	0.64	no
r11	PdomMRNAr1.1-03937.1	PdomGene03937	augustus	0.37	0	0	no
r11	PdomMRNAr1.1-03938.1	PdomGene03938	augustus	0.00	1	0.99	no
r11	PdomMRNAr1.1-03939.1	PdomGene03939	augustus	0.01	1	0.98	no
r11	PdomMRNAr1.1-03940.1	PdomGene03940	genemark	0.02	1	0.95	no
r11	PdomMRNAr1.1-03941.1	PdomGene03941	augustus	0.05	0.96	0.94	no
r11	PdomMRNAr1.1-03942.1	PdomGene03942	augustus	0.06	1	0.96	no
r11	PdomMRNAr1.1-03943.1	PdomGene03943	snap	0.01	0.52	0.51	no
r11	PdomMRNAr1.1-03944.1	PdomGene03944	augustus	0.08	1.11	1.03	no
r11	PdomMRNAr1.1-03945.1	PdomGene03945	augustus	0.06	0.02	0.11	no
r11	PdomMRNAr1.1-03946.1	PdomGene03946	augustus	0.03	0.08	0.09	no
r11	PdomMRNAr1.1-03947.1	PdomGene03947	snap	0.08	0.95	0.98	no
r11	PdomMRNAr1.1-03948.1	PdomGene03948	snap	0.08	1	0.81	no
r11	PdomMRNAr1.1-03949.1	PdomGene03949	snap	0.08	0.03	0.01	no
r11	PdomMRNAr1.1-03950.1	PdomGene03950	augustus	0.13	1.31	1.09	no
r11	PdomMRNAr1.1-03951.1	PdomGene03951	augustus	0.19	0.95	0.78	no
r11	PdomMRNAr1.1-03952.1	PdomGene03952	augustus	0.29	0.3	0.3	no
r11	PdomMRNAr1.1-03953.1	PdomGene03953	augustus	0.39	0	0	yes
r11	PdomMRNAr1.1-03954.1	PdomGene03954	genemark	0.52	1	0.3	no
r11	PdomMRNAr1.1-03955.1	PdomGene03955	snap	0.66	0.15	0.04	no
r11	PdomMRNAr1.1-03956.1	PdomGene03956	snap	0.75	0.38	0.16	yes
r11	PdomMRNAr1.1-03957.1	PdomGene03957	augustus	0.02	0.32	0.1	yes
r11	PdomMRNAr1.1-03958.1	PdomGene03958	augustus	0.03	1.02	1	no
r11	PdomMRNAr1.1-03959.1	PdomGene03959	snap	0.10	0.99	0.91	no
r11	PdomMRNAr1.1-03960.1	PdomGene03960	augustus	0.10	1.19	1	no
r11	PdomMRNAr1.1-03961.1	PdomGene03961	augustus	0.07	1	0.98	no
r11	PdomMRNAr1.1-03962.1	PdomGene03962	augustus	0.10	0.99	0.91	no
r11	PdomMRNAr1.1-03963.1	PdomGene03963	augustus	0.13	1	1	no
r11	PdomMRNAr1.1-03963.2	PdomGene03963	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-03964.1	PdomGene03964	genemark	0.08	0	0	no
r11	PdomMRNAr1.1-03965.1	PdomGene03965	augustus	0.14	1	0.95	no
r11	PdomMRNAr1.1-03966.1	PdomGene03966	augustus	0.17	0.98	0.91	no
r11	PdomMRNAr1.1-03967.1	PdomGene03967	augustus	0.08	0.72	0.42	no
r11	PdomMRNAr1.1-03968.1	PdomGene03968	snap	0.25	0.99	0.83	no
r11	PdomMRNAr1.1-03969.1	PdomGene03969	augustus	0.37	1.28	0.43	no
r11	PdomMRNAr1.1-03970.1	PdomGene03970	snap	0.70	0.1	0.03	no
r11	PdomMRNAr1.1-03971.1	PdomGene03971	augustus	0.26	0.44	0.18	yes
r11	PdomMRNAr1.1-03972.1	PdomGene03972	snap	0.23	0.4	0.17	yes
r11	PdomMRNAr1.1-03973.1	PdomGene03973	augustus	0.06	1	1	no
r11	PdomMRNAr1.1-03974.1	PdomGene03974	snap	0.07	0	0	yes
r11	PdomMRNAr1.1-03975.1	PdomGene03975	augustus	0.13	0.59	0.47	no
r11	PdomMRNAr1.1-03976.1	PdomGene03976	snap	0.69	0	0	yes
r11	PdomMRNAr1.1-03977.1	PdomGene03977	snap	0.93	0.01	0	yes
r11	PdomMRNAr1.1-03978.1	PdomGene03978	augustus	0.00	1	1	no
r11	PdomMRNAr1.1-03979.1	PdomGene03979	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-03980.1	PdomGene03980	snap	0.02	0.55	0.45	no
r11	PdomMRNAr1.1-03981.1	PdomGene03981	augustus	0.01	0	0	yes
r11	PdomMRNAr1.1-03982.1	PdomGene03982	augustus	0.06	1	0.96	no
r11	PdomMRNAr1.1-03983.1	PdomGene03983	augustus	0.10	0.98	0.95	no
r11	PdomMRNAr1.1-03984.1	PdomGene03984	augustus	0.11	1.03	0.99	no
r11	PdomMRNAr1.1-03985.1	PdomGene03985	snap	0.24	1	0.91	no
r11	PdomMRNAr1.1-03986.1	PdomGene03986	genemark	0.22	1	0.95	no
r11	PdomMRNAr1.1-03987.1	PdomGene03987	augustus	0.22	1.05	1.02	no
r11	PdomMRNAr1.1-03988.1	PdomGene03988	snap	0.37	1	0.86	no
r11	PdomMRNAr1.1-03989.1	PdomGene03989	augustus	0.35	1	1	no
r11	PdomMRNAr1.1-03990.1	PdomGene03990	augustus	0.26	1	0.8	no
r11	PdomMRNAr1.1-03991.1	PdomGene03991	augustus	0.40	0	0	no
r11	PdomMRNAr1.1-03992.1	PdomGene03992	snap	0.56	0.11	0.08	yes
r11	PdomMRNAr1.1-03993.1	PdomGene03993	augustus	0.05	1	1	no
r11	PdomMRNAr1.1-03994.1	PdomGene03994	augustus	0.02	1	0.99	no
r11	PdomMRNAr1.1-03995.1	PdomGene03995	snap	0.07	0.97	0.72	no
r11	PdomMRNAr1.1-03996.1	PdomGene03996	augustus	0.10	1	0.96	no
r11	PdomMRNAr1.1-03997.1	PdomGene03997	augustus	0.05	1	0.94	no
r11	PdomMRNAr1.1-03998.1	PdomGene03998	augustus	0.23	1	0.7	no
r11	PdomMRNAr1.1-03999.1	PdomGene03999	augustus	0.19	0.13	0.04	no
r11	PdomMRNAr1.1-04000.1	PdomGene04000	augustus	0.20	1	0.9	no
r11	PdomMRNAr1.1-04001.1	PdomGene04001	augustus	0.34	0.63	0.54	no
r11	PdomMRNAr1.1-04002.1	PdomGene04002	snap	0.35	1	1	no
r11	PdomMRNAr1.1-04003.1	PdomGene04003	augustus	0.25	0.29	0.11	yes
r11	PdomMRNAr1.1-04004.1	PdomGene04004	snap	0.35	1	0.96	no
r11	PdomMRNAr1.1-04005.1	PdomGene04005	snap	0.36	0.98	0.46	no
r11	PdomMRNAr1.1-04006.1	PdomGene04006	snap	0.58	1	0.6	no
