Version	ID	Parent	AbInit	AED	Coverage	Integrity	Unique
r11	PdomMRNAr1.1-01329.1	PdomGENEr1.1-01329	augustus	0.24	1	0.75	no
r11	PdomMRNAr1.1-01330.1	PdomGENEr1.1-01330	augustus	0.38	1	0.9	no
r11	PdomMRNAr1.1-01331.1	PdomGENEr1.1-01331	augustus	0.42	1	0.9	no
r11	PdomMRNAr1.1-01332.1	PdomGENEr1.1-01332	augustus	0.45	1.02	0.31	no
r11	PdomMRNAr1.1-01333.1	PdomGENEr1.1-01333	snap	0.54	0.93	0.93	no
r11	PdomMRNAr1.1-01334.1	PdomGENEr1.1-01334	augustus	0.04	1	1	no
r11	PdomMRNAr1.1-01335.1	PdomGENEr1.1-01335	snap	0.03	1.02	0.5	no
r11	PdomMRNAr1.1-01336.1	PdomGENEr1.1-01336	augustus	0.09	1.04	0.91	no
r11	PdomMRNAr1.1-01337.1	PdomGENEr1.1-01337	snap	0.06	1	0.47	no
r11	PdomMRNAr1.1-01337.2	PdomGENEr1.1-01337	snap	0.47	1	0.47	no
r11	PdomMRNAr1.1-01337.3	PdomGENEr1.1-01337	snap	0.49	1	0.47	no
r11	PdomMRNAr1.1-01337.4	PdomGENEr1.1-01337	snap	0.49	1	0.47	no
r11	PdomMRNAr1.1-01338.1	PdomGENEr1.1-01338	augustus	0.03	1	0.7	no
r11	PdomMRNAr1.1-01339.1	PdomGENEr1.1-01339	augustus	0.23	0.05	0.01	no
r11	PdomMRNAr1.1-01340.1	PdomGENEr1.1-01340	augustus	0.17	0.97	0.73	no
r11	PdomMRNAr1.1-01341.1	PdomGENEr1.1-01341	genemark	0.25	1	0.85	no
r11	PdomMRNAr1.1-01342.1	PdomGENEr1.1-01342	snap	0.90	0.09	0.04	yes
r11	PdomMRNAr1.1-01343.1	PdomGENEr1.1-01343	augustus	0.41	0.65	0.22	yes
r11	PdomMRNAr1.1-01344.1	PdomGENEr1.1-01344	snap	0.47	0.43	0.14	yes
r11	PdomMRNAr1.1-01345.1	PdomGENEr1.1-01345	augustus	0.07	0.96	0.94	no
r11	PdomMRNAr1.1-01346.1	PdomGENEr1.1-01346	snap	0.12	1	0.9	no
r11	PdomMRNAr1.1-01347.1	PdomGENEr1.1-01347	snap	0.13	0.71	0.21	yes
r11	PdomMRNAr1.1-01348.1	PdomGENEr1.1-01348	augustus	0.10	0	0	no
r11	PdomMRNAr1.1-01349.1	PdomGENEr1.1-01349	snap	0.28	1	0.89	no
r11	PdomMRNAr1.1-01350.1	PdomGENEr1.1-01350	genemark	0.26	1.3	0.74	no
r11	PdomMRNAr1.1-01351.1	PdomGENEr1.1-01351	snap	0.32	0.84	0.3	no
r11	PdomMRNAr1.1-01352.1	PdomGENEr1.1-01352	snap	0.18	0.43	0.13	no
r11	PdomMRNAr1.1-01353.1	PdomGENEr1.1-01353	genemark	0.34	1	0.88	no
r11	PdomMRNAr1.1-01354.1	PdomGENEr1.1-01354	snap	0.44	1	0.35	yes
r11	PdomMRNAr1.1-01355.1	PdomGENEr1.1-01355	augustus	0.26	0.95	0.33	yes
r11	PdomMRNAr1.1-01356.1	PdomGENEr1.1-01356	augustus	0.00	0	0	no
r11	PdomMRNAr1.1-01357.1	PdomGENEr1.1-01357	augustus	0.03	1	0.94	no
r11	PdomMRNAr1.1-01358.1	PdomGENEr1.1-01358	snap	0.21	0.95	0.98	no
r11	PdomMRNAr1.1-01359.1	PdomGENEr1.1-01359	augustus	0.32	1	0.9	no
r11	PdomMRNAr1.1-01360.1	PdomGENEr1.1-01360	snap	0.52	0.15	0.04	no
r11	PdomMRNAr1.1-01361.1	PdomGENEr1.1-01361	augustus	0.06	1	1	no
r11	PdomMRNAr1.1-01362.1	PdomGENEr1.1-01362	augustus	0.10	0.97	0.94	no
r11	PdomMRNAr1.1-01363.1	PdomGENEr1.1-01363	snap	0.25	0.99	0.56	no
r11	PdomMRNAr1.1-01364.1	PdomGENEr1.1-01364	augustus	0.23	0.99	0.81	no
r11	PdomMRNAr1.1-01365.1	PdomGENEr1.1-01365	snap	0.45	1.7	0.51	no
r11	PdomMRNAr1.1-01366.1	PdomGENEr1.1-01366	augustus	0.47	1	0.9	no
r11	PdomMRNAr1.1-01367.1	PdomGENEr1.1-01367	snap	0.51	0	0	no
r11	PdomMRNAr1.1-01368.1	PdomGENEr1.1-01368	snap	0.52	0	0	no
r11	PdomMRNAr1.1-01369.1	PdomGENEr1.1-01369	augustus	0.54	0.71	0.47	no
r11	PdomMRNAr1.1-01370.1	PdomGENEr1.1-01370	augustus	0.51	0.17	0.05	no
r11	PdomMRNAr1.1-01371.1	PdomGENEr1.1-01371	augustus	0.05	1	1	no
r11	PdomMRNAr1.1-01372.1	PdomGENEr1.1-01372	augustus	0.10	1	1	no
r11	PdomMRNAr1.1-01373.1	PdomGENEr1.1-01373	augustus	0.14	0.95	0.67	no
r11	PdomMRNAr1.1-01374.1	PdomGENEr1.1-01374	snap	0.29	1	0.95	no
r11	PdomMRNAr1.1-01375.1	PdomGENEr1.1-01375	genemark	0.26	1	0.99	no
r11	PdomMRNAr1.1-01376.1	PdomGENEr1.1-01376	augustus	0.26	1	0.86	no
r11	PdomMRNAr1.1-01377.1	PdomGENEr1.1-01377	snap	0.10	0.05	0.02	no
r11	PdomMRNAr1.1-01378.1	PdomGENEr1.1-01378	augustus	0.43	1	0.95	no
r11	PdomMRNAr1.1-01379.1	PdomGENEr1.1-01379	snap	0.48	0.98	0.72	no
r11	PdomMRNAr1.1-01380.1	PdomGENEr1.1-01380	augustus	0.01	1	1	no
r11	PdomMRNAr1.1-01381.1	PdomGENEr1.1-01381	augustus	0.03	1	0.35	no
r11	PdomMRNAr1.1-01382.1	PdomGENEr1.1-01382	augustus	0.02	1.14	0.86	no
r11	PdomMRNAr1.1-01383.1	PdomGENEr1.1-01383	augustus	0.02	1	0.5	no
r11	PdomMRNAr1.1-01384.1	PdomGENEr1.1-01384	augustus	0.06	1	1	no
r11	PdomMRNAr1.1-01385.1	PdomGENEr1.1-01385	augustus	0.05	1	0.81	no
r11	PdomMRNAr1.1-01386.1	PdomGENEr1.1-01386	augustus	0.08	1	0.9	no
r11	PdomMRNAr1.1-01387.1	PdomGENEr1.1-01387	augustus	0.08	1	0.9	no
r11	PdomMRNAr1.1-01388.1	PdomGENEr1.1-01388	genemark	0.12	0.83	0.85	no
r11	PdomMRNAr1.1-01389.1	PdomGENEr1.1-01389	augustus	0.06	1	0.88	no
r11	PdomMRNAr1.1-01390.1	PdomGENEr1.1-01390	snap	0.14	1	0.84	no
r11	PdomMRNAr1.1-01391.1	PdomGENEr1.1-01391	genemark	0.18	0.04	0.01	no
r11	PdomMRNAr1.1-01392.1	PdomGENEr1.1-01392	snap	0.24	1.92	0.63	no
r11	PdomMRNAr1.1-01393.1	PdomGENEr1.1-01393	genemark	0.26	0.99	0.92	no
r11	PdomMRNAr1.1-01394.1	PdomGENEr1.1-01394	snap	0.20	0	0	no
r11	PdomMRNAr1.1-01395.1	PdomGENEr1.1-01395	augustus	0.31	1	0.9	no
r11	PdomMRNAr1.1-01396.1	PdomGENEr1.1-01396	augustus	0.28	1.23	1.02	no
r11	PdomMRNAr1.1-01397.1	PdomGENEr1.1-01397	snap	0.35	1	0.85	no
r11	PdomMRNAr1.1-01398.1	PdomGENEr1.1-01398	snap	0.31	0.07	0.02	no
r11	PdomMRNAr1.1-01399.1	PdomGENEr1.1-01399	snap	0.40	0	0	no
r11	PdomMRNAr1.1-01400.1	PdomGENEr1.1-01400	snap	0.48	0.94	0.52	no
r11	PdomMRNAr1.1-01401.1	PdomGENEr1.1-01401	augustus	0.39	1	0.3	no
r11	PdomMRNAr1.1-01402.1	PdomGENEr1.1-01402	genemark	0.47	0.97	0.69	no
r11	PdomMRNAr1.1-01403.1	PdomGENEr1.1-01403	snap	0.68	0.89	0.37	no
r11	PdomMRNAr1.1-01404.1	PdomGENEr1.1-01404	augustus	0.01	1	0.98	no
r11	PdomMRNAr1.1-01405.1	PdomGENEr1.1-01405	augustus	0.04	1.19	1.06	no
r11	PdomMRNAr1.1-01406.1	PdomGENEr1.1-01406	augustus	0.06	1	0.9	no
r11	PdomMRNAr1.1-01407.1	PdomGENEr1.1-01407	augustus	0.09	1	1	no
r11	PdomMRNAr1.1-01408.1	PdomGENEr1.1-01408	augustus	0.07	1	0.93	no
r11	PdomMRNAr1.1-01409.1	PdomGENEr1.1-01409	snap	0.14	0.54	0.28	no
r11	PdomMRNAr1.1-01410.1	PdomGENEr1.1-01410	snap	0.08	1	0.89	no
r11	PdomMRNAr1.1-01411.1	PdomGENEr1.1-01411	augustus	0.16	1	0.97	no
r11	PdomMRNAr1.1-01412.1	PdomGENEr1.1-01412	snap	0.18	0.97	0.29	no
r11	PdomMRNAr1.1-01413.1	PdomGENEr1.1-01413	augustus	0.28	1	1	no
r11	PdomMRNAr1.1-01414.1	PdomGENEr1.1-01414	augustus	0.15	0.97	0.92	no
r11	PdomMRNAr1.1-01415.1	PdomGENEr1.1-01415	augustus	0.21	0.75	0.56	no
r11	PdomMRNAr1.1-01416.1	PdomGENEr1.1-01416	snap	0.41	1	0.99	no
r11	PdomMRNAr1.1-01417.1	PdomGENEr1.1-01417	augustus	0.38	0.12	0.1	no
r11	PdomMRNAr1.1-01418.1	PdomGENEr1.1-01418	augustus	0.44	1.01	1	no
r11	PdomMRNAr1.1-01419.1	PdomGENEr1.1-01419	snap	0.43	1.43	0.48	no
r11	PdomMRNAr1.1-01420.1	PdomGENEr1.1-01420	augustus	0.48	0	0	no
r11	PdomMRNAr1.1-01421.1	PdomGENEr1.1-01421	snap	0.56	0.95	0.28	yes
r11	PdomMRNAr1.1-01422.1	PdomGENEr1.1-01422	snap	0.52	0.21	0.06	no
r11	PdomMRNAr1.1-01423.1	PdomGENEr1.1-01423	augustus	0.44	1	0.35	no
r11	PdomMRNAr1.1-01424.1	PdomGENEr1.1-01424	snap	0.75	0.6	0.25	no
r11	PdomMRNAr1.1-01425.1	PdomGENEr1.1-01425	augustus	0.00	1	0.95	no
r11	PdomMRNAr1.1-01426.1	PdomGENEr1.1-01426	augustus	0.00	0.99	1	no
r11	PdomMRNAr1.1-01427.1	PdomGENEr1.1-01427	snap	0.01	0.45	0.19	no
r11	PdomMRNAr1.1-01428.1	PdomGENEr1.1-01428	augustus	0.07	1	0.9	no
r11	PdomMRNAr1.1-01429.1	PdomGENEr1.1-01429	snap	0.09	0.83	0.55	no
r11	PdomMRNAr1.1-01430.1	PdomGENEr1.1-01430	snap	0.05	1.02	0.86	no
r11	PdomMRNAr1.1-01431.1	PdomGENEr1.1-01431	snap	0.09	1	0.9	no
r11	PdomMRNAr1.1-01432.1	PdomGENEr1.1-01432	genemark	0.18	1	0.55	no
r11	PdomMRNAr1.1-01433.1	PdomGENEr1.1-01433	augustus	0.23	0.84	0.95	no
r11	PdomMRNAr1.1-01434.1	PdomGENEr1.1-01434	augustus	0.24	0.44	0.13	no
r11	PdomMRNAr1.1-01435.1	PdomGENEr1.1-01435	augustus	0.43	1	0.9	no
r11	PdomMRNAr1.1-01436.1	PdomGENEr1.1-01436	augustus	0.48	1	0.5	no
r11	PdomMRNAr1.1-01437.1	PdomGENEr1.1-01437	augustus	0.00	1	0.77	no
r11	PdomMRNAr1.1-01438.1	PdomGENEr1.1-01438	genemark	0.02	0.77	0.23	no
r11	PdomMRNAr1.1-01439.1	PdomGENEr1.1-01439	snap	0.05	0.32	0.09	no
r11	PdomMRNAr1.1-01440.1	PdomGENEr1.1-01440	augustus	0.06	0	0	yes
r11	PdomMRNAr1.1-01441.1	PdomGENEr1.1-01441	augustus	0.05	1	0.77	no
r11	PdomMRNAr1.1-01442.1	PdomGENEr1.1-01442	snap	0.18	1	0.84	no
r11	PdomMRNAr1.1-01443.1	PdomGENEr1.1-01443	augustus	0.15	0.77	0.23	no
r11	PdomMRNAr1.1-01444.1	PdomGENEr1.1-01444	snap	0.10	1	0.73	no
r11	PdomMRNAr1.1-01445.1	PdomGENEr1.1-01445	snap	0.38	1.09	0.33	no
r11	PdomMRNAr1.1-01446.1	PdomGENEr1.1-01446	snap	0.57	0.81	0.24	no
r11	PdomMRNAr1.1-01447.1	PdomGENEr1.1-01447	snap	0.79	0.69	0.21	no
r11	PdomMRNAr1.1-01448.1	PdomGENEr1.1-01448	augustus	0.00	0	0	no
r11	PdomMRNAr1.1-01449.1	PdomGENEr1.1-01449	augustus	0.00	1	0.96	no
r11	PdomMRNAr1.1-01450.1	PdomGENEr1.1-01450	augustus	0.06	0.95	0.94	no
r11	PdomMRNAr1.1-01451.1	PdomGENEr1.1-01451	augustus	0.10	0	0	no
r11	PdomMRNAr1.1-01452.1	PdomGENEr1.1-01452	snap	0.13	0.02	0.01	no
r11	PdomMRNAr1.1-01453.1	PdomGENEr1.1-01453	augustus	0.10	0.92	0.75	no
r11	PdomMRNAr1.1-01454.1	PdomGENEr1.1-01454	augustus	0.20	0.99	0.6	no
r11	PdomMRNAr1.1-01455.1	PdomGENEr1.1-01455	augustus	0.54	0.05	0.01	yes
r11	PdomMRNAr1.1-01456.1	PdomGENEr1.1-01456	snap	0.03	0.69	0.5	no
r11	PdomMRNAr1.1-01457.1	PdomGENEr1.1-01457	augustus	0.06	0.99	0.9	no
r11	PdomMRNAr1.1-01458.1	PdomGENEr1.1-01458	snap	0.03	0.03	0.01	no
r11	PdomMRNAr1.1-01459.1	PdomGENEr1.1-01459	augustus	0.10	1	0.8	no
r11	PdomMRNAr1.1-01460.1	PdomGENEr1.1-01460	snap	0.14	1	0.92	no
r11	PdomMRNAr1.1-01460.2	PdomGENEr1.1-01460	snap	0.06	1	0.92	no
r11	PdomMRNAr1.1-01461.1	PdomGENEr1.1-01461	augustus	0.17	1	0.85	no
r11	PdomMRNAr1.1-01462.1	PdomGENEr1.1-01462	augustus	0.27	0.86	0.53	no
r11	PdomMRNAr1.1-01463.1	PdomGENEr1.1-01463	augustus	0.15	0.74	0.55	no
r11	PdomMRNAr1.1-01464.1	PdomGENEr1.1-01464	augustus	0.40	0.84	0.5	no
r11	PdomMRNAr1.1-01465.1	PdomGENEr1.1-01465	augustus	0.00	0.93	0.94	no
r11	PdomMRNAr1.1-01466.1	PdomGENEr1.1-01466	augustus	0.02	1	0.98	no
r11	PdomMRNAr1.1-01467.1	PdomGENEr1.1-01467	augustus	0.00	1	0.97	no
r11	PdomMRNAr1.1-01468.1	PdomGENEr1.1-01468	genemark	0.05	0.1	0.03	no
r11	PdomMRNAr1.1-01469.1	PdomGENEr1.1-01469	augustus	0.09	1.18	0.98	no
r11	PdomMRNAr1.1-01470.1	PdomGENEr1.1-01470	augustus	0.11	0.98	0.79	no
r11	PdomMRNAr1.1-01471.1	PdomGENEr1.1-01471	snap	0.19	0	0	no
r11	PdomMRNAr1.1-01472.1	PdomGENEr1.1-01472	augustus	0.22	0.96	0.5	no
r11	PdomMRNAr1.1-01473.1	PdomGENEr1.1-01473	snap	0.40	0.88	0.32	no
r11	PdomMRNAr1.1-01474.1	PdomGENEr1.1-01474	genemark	0.38	1	0.35	no
r11	PdomMRNAr1.1-01475.1	PdomGENEr1.1-01475	genemark	0.56	0.99	0.31	no
r11	PdomMRNAr1.1-01476.1	PdomGENEr1.1-01476	genemark	0.54	0.79	0.24	no
r11	PdomMRNAr1.1-01477.1	PdomGENEr1.1-01477	snap	0.00	1.03	0.97	no
r11	PdomMRNAr1.1-01478.1	PdomGENEr1.1-01478	augustus	0.01	1	0.73	no
r11	PdomMRNAr1.1-01479.1	PdomGENEr1.1-01479	augustus	0.05	1	1	no
r11	PdomMRNAr1.1-01480.1	PdomGENEr1.1-01480	snap	0.03	1.13	0.89	no
r11	PdomMRNAr1.1-01481.1	PdomGENEr1.1-01481	genemark	0.05	1	0.8	no
r11	PdomMRNAr1.1-01482.1	PdomGENEr1.1-01482	genemark	0.09	0.99	0.92	no
r11	PdomMRNAr1.1-01483.1	PdomGENEr1.1-01483	augustus	0.13	0	0	no
r11	PdomMRNAr1.1-01484.1	PdomGENEr1.1-01484	augustus	0.14	0.99	0.93	no
r11	PdomMRNAr1.1-01485.1	PdomGENEr1.1-01485	augustus	0.26	1	0.81	no
r11	PdomMRNAr1.1-01486.1	PdomGENEr1.1-01486	snap	0.85	0.37	0.14	yes
r11	PdomMRNAr1.1-01487.1	PdomGENEr1.1-01487	snap	0.54	0.78	0.27	yes
r11	PdomMRNAr1.1-01488.1	PdomGENEr1.1-01488	augustus	0.03	0.91	0.97	no
r11	PdomMRNAr1.1-01489.1	PdomGENEr1.1-01489	augustus	0.04	1.24	1.06	no
r11	PdomMRNAr1.1-01490.1	PdomGENEr1.1-01490	snap	0.05	0.98	0.87	no
r11	PdomMRNAr1.1-01491.1	PdomGENEr1.1-01491	augustus	0.05	1	1	no
r11	PdomMRNAr1.1-01492.1	PdomGENEr1.1-01492	augustus	0.05	1.01	1	no
r11	PdomMRNAr1.1-01493.1	PdomGENEr1.1-01493	snap	0.09	1	0.7	no
r11	PdomMRNAr1.1-01494.1	PdomGENEr1.1-01494	augustus	0.11	1	0.95	no
r11	PdomMRNAr1.1-01495.1	PdomGENEr1.1-01495	augustus	0.12	1.06	1.02	no
r11	PdomMRNAr1.1-01496.1	PdomGENEr1.1-01496	augustus	0.05	0.96	0.93	no
r11	PdomMRNAr1.1-01497.1	PdomGENEr1.1-01497	snap	0.10	1.06	0.92	no
r11	PdomMRNAr1.1-01497.2	PdomGENEr1.1-01497	snap	0.23	1.06	0.92	no
r11	PdomMRNAr1.1-01498.1	PdomGENEr1.1-01498	snap	0.20	0.97	0.84	no
r11	PdomMRNAr1.1-01499.1	PdomGENEr1.1-01499	augustus	0.20	1.37	0.96	no
r11	PdomMRNAr1.1-01500.1	PdomGENEr1.1-01500	augustus	0.21	0.94	0.64	no
r11	PdomMRNAr1.1-01501.1	PdomGENEr1.1-01501	augustus	0.12	0.47	0.46	no
r11	PdomMRNAr1.1-01501.2	PdomGENEr1.1-01501	augustus	0.46	0.47	0.46	no
r11	PdomMRNAr1.1-01502.1	PdomGENEr1.1-01502	genemark	0.34	1	0.85	no
r11	PdomMRNAr1.1-01503.1	PdomGENEr1.1-01503	augustus	0.36	1.11	1.03	no
r11	PdomMRNAr1.1-01504.1	PdomGENEr1.1-01504	augustus	0.38	1	0.99	no
r11	PdomMRNAr1.1-01505.1	PdomGENEr1.1-01505	augustus	0.33	1	0.91	no
r11	PdomMRNAr1.1-01506.1	PdomGENEr1.1-01506	augustus	0.42	0.7	0.46	no
r11	PdomMRNAr1.1-01507.1	PdomGENEr1.1-01507	augustus	0.44	1.14	0.94	no
r11	PdomMRNAr1.1-01508.1	PdomGENEr1.1-01508	augustus	0.46	1	1	no
r11	PdomMRNAr1.1-01509.1	PdomGENEr1.1-01509	augustus	0.49	0.99	0.6	no
r11	PdomMRNAr1.1-01510.1	PdomGENEr1.1-01510	snap	0.46	1	0.61	no
r11	PdomMRNAr1.1-01511.1	PdomGENEr1.1-01511	augustus	0.61	0.9	0.91	no
r11	PdomMRNAr1.1-01512.1	PdomGENEr1.1-01512	augustus	0.00	0.94	0.98	no
r11	PdomMRNAr1.1-01513.1	PdomGENEr1.1-01513	augustus	0.00	1.02	1.01	no
r11	PdomMRNAr1.1-01514.1	PdomGENEr1.1-01514	augustus	0.01	0.99	0.34	no
r11	PdomMRNAr1.1-01515.1	PdomGENEr1.1-01515	genemark	0.06	1	0.99	no
r11	PdomMRNAr1.1-01516.1	PdomGENEr1.1-01516	augustus	0.06	0.41	0.12	yes
r11	PdomMRNAr1.1-01517.1	PdomGENEr1.1-01517	augustus	0.04	1	1	no
r11	PdomMRNAr1.1-01518.1	PdomGENEr1.1-01518	augustus	0.12	0.95	0.94	no
r11	PdomMRNAr1.1-01519.1	PdomGENEr1.1-01519	augustus	0.12	0.72	0.51	no
r11	PdomMRNAr1.1-01520.1	PdomGENEr1.1-01520	augustus	0.07	1	0.85	no
r11	PdomMRNAr1.1-01521.1	PdomGENEr1.1-01521	augustus	0.01	1	0.92	no
r11	PdomMRNAr1.1-01522.1	PdomGENEr1.1-01522	augustus	0.11	1	0.94	no
r11	PdomMRNAr1.1-01523.1	PdomGENEr1.1-01523	snap	0.14	0.96	0.89	no
r11	PdomMRNAr1.1-01524.1	PdomGENEr1.1-01524	snap	0.09	0.99	0.96	no
r11	PdomMRNAr1.1-01525.1	PdomGENEr1.1-01525	augustus	0.17	1	1	no
r11	PdomMRNAr1.1-01526.1	PdomGENEr1.1-01526	genemark	0.22	1	0.9	no
r11	PdomMRNAr1.1-01527.1	PdomGENEr1.1-01527	augustus	0.23	0.7	0.21	no
r11	PdomMRNAr1.1-01528.1	PdomGENEr1.1-01528	augustus	0.22	0	0	yes
r11	PdomMRNAr1.1-01529.1	PdomGENEr1.1-01529	augustus	0.14	0.82	0.4	yes
r11	PdomMRNAr1.1-01530.1	PdomGENEr1.1-01530	augustus	0.22	1	0.77	no
r11	PdomMRNAr1.1-01531.1	PdomGENEr1.1-01531	augustus	0.13	0.45	0.2	no
r11	PdomMRNAr1.1-01532.1	PdomGENEr1.1-01532	augustus	0.33	1	0.9	no
r11	PdomMRNAr1.1-01533.1	PdomGENEr1.1-01533	augustus	0.26	1.16	0.76	no
r11	PdomMRNAr1.1-01534.1	PdomGENEr1.1-01534	augustus	0.37	0.99	0.6	no
r11	PdomMRNAr1.1-01535.1	PdomGENEr1.1-01535	augustus	0.37	1	0.87	no
r11	PdomMRNAr1.1-01536.1	PdomGENEr1.1-01536	snap	0.44	1	0.75	no
r11	PdomMRNAr1.1-01537.1	PdomGENEr1.1-01537	augustus	0.51	0.98	0.63	no
r11	PdomMRNAr1.1-01538.1	PdomGENEr1.1-01538	snap	0.53	0.56	0.17	no
r11	PdomMRNAr1.1-01539.1	PdomGENEr1.1-01539	augustus	0.23	1	0.9	no
r11	PdomMRNAr1.1-01540.1	PdomGENEr1.1-01540	augustus	0.49	1.25	0.82	no
r11	PdomMRNAr1.1-01541.1	PdomGENEr1.1-01541	snap	0.94	0.96	0.29	no
r11	PdomMRNAr1.1-01542.1	PdomGENEr1.1-01542	augustus	0.06	1	0.96	no
r11	PdomMRNAr1.1-01543.1	PdomGENEr1.1-01543	snap	0.06	0	0	yes
r11	PdomMRNAr1.1-01544.1	PdomGENEr1.1-01544	augustus	0.11	0.73	0.65	no
r11	PdomMRNAr1.1-01545.1	PdomGENEr1.1-01545	augustus	0.17	0.99	0.4	no
r11	PdomMRNAr1.1-01546.1	PdomGENEr1.1-01546	snap	0.63	0.36	0.11	yes
r11	PdomMRNAr1.1-01547.1	PdomGENEr1.1-01547	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-01548.1	PdomGENEr1.1-01548	augustus	0.02	0	0	no
r11	PdomMRNAr1.1-01549.1	PdomGENEr1.1-01549	augustus	0.12	0	0	no
r11	PdomMRNAr1.1-01550.1	PdomGENEr1.1-01550	snap	0.04	0.09	0.03	no
r11	PdomMRNAr1.1-01551.1	PdomGENEr1.1-01551	snap	0.13	1	0.96	no
r11	PdomMRNAr1.1-01552.1	PdomGENEr1.1-01552	augustus	0.34	0.91	0.63	no
r11	PdomMRNAr1.1-01553.1	PdomGENEr1.1-01553	augustus	0.14	0.31	0.22	no
r11	PdomMRNAr1.1-01554.1	PdomGENEr1.1-01554	snap	0.27	1	0.3	yes
r11	PdomMRNAr1.1-01555.1	PdomGENEr1.1-01555	augustus	0.04	1	0.9	no
r11	PdomMRNAr1.1-01556.1	PdomGENEr1.1-01556	augustus	0.04	1	1	no
r11	PdomMRNAr1.1-01557.1	PdomGENEr1.1-01557	augustus	0.07	0.99	0.75	no
r11	PdomMRNAr1.1-01558.1	PdomGENEr1.1-01558	augustus	0.00	1	0.97	no
r11	PdomMRNAr1.1-01559.1	PdomGENEr1.1-01559	augustus	0.06	1	0.92	no
r11	PdomMRNAr1.1-01560.1	PdomGENEr1.1-01560	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-01561.1	PdomGENEr1.1-01561	augustus	0.12	0.94	0.78	no
r11	PdomMRNAr1.1-01562.1	PdomGENEr1.1-01562	genemark	0.04	0.98	0.77	no
r11	PdomMRNAr1.1-01563.1	PdomGENEr1.1-01563	augustus	0.14	0.99	0.76	no
r11	PdomMRNAr1.1-01564.1	PdomGENEr1.1-01564	augustus	0.29	1	0.93	no
r11	PdomMRNAr1.1-01565.1	PdomGENEr1.1-01565	genemark	0.23	0.26	0.08	no
r11	PdomMRNAr1.1-01566.1	PdomGENEr1.1-01566	augustus	0.16	0.16	0.05	no
r11	PdomMRNAr1.1-01567.1	PdomGENEr1.1-01567	augustus	0.30	1	0.9	no
r11	PdomMRNAr1.1-01568.1	PdomGENEr1.1-01568	augustus	0.12	0.51	0.49	no
r11	PdomMRNAr1.1-01569.1	PdomGENEr1.1-01569	genemark	0.14	0.93	0.5	no
r11	PdomMRNAr1.1-01570.1	PdomGENEr1.1-01570	augustus	0.20	0.05	0.01	no
r11	PdomMRNAr1.1-01571.1	PdomGENEr1.1-01571	augustus	0.19	0.74	0.67	no
r11	PdomMRNAr1.1-01572.1	PdomGENEr1.1-01572	augustus	0.32	1	1	no
r11	PdomMRNAr1.1-01573.1	PdomGENEr1.1-01573	snap	0.43	1	0.82	no
r11	PdomMRNAr1.1-01574.1	PdomGENEr1.1-01574	augustus	0.48	1	0.9	no
r11	PdomMRNAr1.1-01575.1	PdomGENEr1.1-01575	snap	0.33	1	0.65	no
r11	PdomMRNAr1.1-01576.1	PdomGENEr1.1-01576	snap	0.35	1	0.75	no
r11	PdomMRNAr1.1-01577.1	PdomGENEr1.1-01577	augustus	0.54	1	0.9	no
r11	PdomMRNAr1.1-01578.1	PdomGENEr1.1-01578	augustus	0.03	1	1	no
r11	PdomMRNAr1.1-01579.1	PdomGENEr1.1-01579	augustus	0.04	1	1	no
r11	PdomMRNAr1.1-01580.1	PdomGENEr1.1-01580	augustus	0.06	1	0.99	no
r11	PdomMRNAr1.1-01581.1	PdomGENEr1.1-01581	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-01582.1	PdomGENEr1.1-01582	augustus	0.09	1	0.97	no
r11	PdomMRNAr1.1-01583.1	PdomGENEr1.1-01583	snap	0.00	1	0.99	no
r11	PdomMRNAr1.1-01584.1	PdomGENEr1.1-01584	augustus	0.09	0.83	0.9	no
r11	PdomMRNAr1.1-01585.1	PdomGENEr1.1-01585	augustus	0.12	0.98	0.29	no
r11	PdomMRNAr1.1-01586.1	PdomGENEr1.1-01586	augustus	0.05	0.97	0.89	no
r11	PdomMRNAr1.1-01587.1	PdomGENEr1.1-01587	augustus	0.14	1.02	1	no
r11	PdomMRNAr1.1-01588.1	PdomGENEr1.1-01588	snap	0.05	0.27	0.08	yes
r11	PdomMRNAr1.1-01589.1	PdomGENEr1.1-01589	snap	0.04	0.01	0	no
r11	PdomMRNAr1.1-01590.1	PdomGENEr1.1-01590	augustus	0.09	0.97	0.95	no
r11	PdomMRNAr1.1-01591.1	PdomGENEr1.1-01591	augustus	0.23	0.93	0.97	no
r11	PdomMRNAr1.1-01592.1	PdomGENEr1.1-01592	snap	0.15	0.62	0.39	no
r11	PdomMRNAr1.1-01593.1	PdomGENEr1.1-01593	augustus	0.14	0.96	0.94	no
r11	PdomMRNAr1.1-01594.1	PdomGENEr1.1-01594	snap	0.19	1	0.35	no
r11	PdomMRNAr1.1-01595.1	PdomGENEr1.1-01595	augustus	0.12	0.3	0.09	no
r11	PdomMRNAr1.1-01596.1	PdomGENEr1.1-01596	snap	0.32	1	1	no
r11	PdomMRNAr1.1-01597.1	PdomGENEr1.1-01597	augustus	0.34	0.98	0.97	no
r11	PdomMRNAr1.1-01598.1	PdomGENEr1.1-01598	snap	0.42	1	0.75	no
